date_time,admin1,admin2,admin3,school,sex,age,grade,age_group,haldo_sel,haldo_literacy,_uuid,location,protection_status,disability,round,aser_literacy,aser_numeracy
2023-06-11,7,703.0,70301.0,school05,0,9,2.0,6-10,1.0,0.5,1996566216621957713,,,,,,
2023-06-10,7,703.0,70301.0,school06,0,9,2.0,6-10,1.0,0.5,8992754993742496408,,,,,,
2023-06-10,7,703.0,70301.0,school07,0,9,2.0,6-10,1.0,0.5,11943279537191885851,,,,,,
2023-05-31,8,800.0,80005.0,school08,0,9,0.0,6-10,0.6041666666666666,0.3386363636363636,16532709810977034465,,,,,,
2023-05-31,8,800.0,80005.0,school09,0,9,3.0,6-10,0.8375,0.5,3364255740225440215,,,,,,
2023-06-11,7,703.0,70301.0,school01,0,9,2.0,6-10,1.0,0.5136363636363637,394666364966582838,,,,,,
2023-06-10,7,703.0,70301.0,school02,0,10,3.0,6-10,1.0,0.5,3345332622699139274,,,,,,
2023-05-30,8,800.0,80005.0,school03,0,10,0.0,6-10,0.7375,0.4272727272727272,898284134729481560,,,,,,
2023-05-30,8,800.0,80005.0,school04,0,10,0.0,6-10,0.7375,0.4272727272727272,7118045380363840586,,,,,,
2023-05-31,8,800.0,80005.0,school05,0,10,2.0,6-10,1.0,0.5,13546637665115192229,,,,,,
2023-06-10,7,703.0,70301.0,school06,0,10,2.0,6-10,1.0,0.4863636363636364,16137638898542734788,,,,,,
2023-06-07,7,703.0,70301.0,school07,0,10,2.0,6-10,1.0,0.5136363636363637,18183169156220833392,,,,,,
2023-06-10,7,703.0,70301.0,school08,0,11,4.0,11-14,1.0,0.4636363636363636,13810439047813570459,,,,,,
2023-06-11,7,703.0,70301.0,school09,0,11,4.0,11-14,1.0,0.5,15132356476543470654,,,,,,
2023-06-11,7,703.0,70301.0,school01,0,11,5.0,11-14,1.0,0.5,15811630779908673571,,,,,,
2023-05-31,8,800.0,80005.0,school02,0,11,5.0,11-14,0.7375,0.5,1289565781022235868,,,,,,
2023-06-04,8,800.0,80005.0,school03,0,11,3.0,11-14,0.7375,0.5,333666944661360870,,,,,,
2023-06-01,8,800.0,80005.0,school04,0,11,3.0,11-14,0.7375,0.5,9468576961203097250,,,,,,
2023-06-10,7,703.0,70301.0,school05,0,12,4.0,11-14,1.0,0.4681818181818182,7270129810614924982,,,,,,
2023-06-11,7,703.0,70301.0,school06,0,12,6.0,11-14,1.0,0.5,1559031449114984013,,,,,,
2023-05-31,8,800.0,80005.0,school07,0,12,5.0,11-14,0.9545454545454546,0.5,14443338593864065183,,,,,,
2023-06-04,8,800.0,80005.0,school08,0,12,3.0,11-14,0.9375,0.5,12800875133853976411,,,,,,
2023-06-13,8,800.0,80005.0,school09,0,7,0.0,6-10,0.375,0.4068181818181818,18235137115400825792,,,,,,
2023-06-12,8,800.0,80005.0,school01,1,8,1.0,6-10,0.8375,0.5,3721202218136628572,,,,,,
2023-06-13,8,800.0,80005.0,school02,1,7,0.0,6-10,0.4166666666666667,0.15,14318982315564652952,,,,,,
2023-06-12,8,800.0,80005.0,school03,0,7,0.0,6-10,0.5571428571428572,0.4181818181818182,4078745779523028387,,,,,,
2023-06-13,8,800.0,80005.0,school04,1,7,0.0,6-10,0.775,0.425,11291539059734270244,,,,,,
2023-06-12,8,800.0,80005.0,school05,1,8,0.0,6-10,0.9375,0.4386363636363636,15736452497682534909,,,,,,
2023-06-06,7,703.0,70301.0,school06,1,7,0.0,6-10,0.875,0.3818181818181818,10628659801065185794,,,,,,
2023-06-06,7,703.0,70301.0,school07,1,7,0.0,6-10,0.875,0.3818181818181818,11863231514221943006,,,,,,
2023-06-10,7,703.0,70301.0,school08,1,7,0.0,6-10,0.8545454545454545,0.3818181818181818,11945773681743701711,,,,,,
2023-06-06,7,703.0,70301.0,school09,1,7,0.0,6-10,0.8500000000000001,0.4068181818181818,14578721775755159715,,,,,,
2023-06-06,8,800.0,80005.0,school01,1,8,1.0,6-10,0.8444444444444444,0.4340909090909091,13177274303916117612,,,,,,
2023-06-05,8,800.0,80005.0,school02,1,8,1.0,6-10,0.8375,0.475,5791596571044323043,,,,,,
2023-06-06,7,703.0,70301.0,school03,1,8,1.0,6-10,1.0,0.4318181818181818,13179192305920960030,,,,,,
2023-06-07,7,703.0,70301.0,school04,1,8,1.0,6-10,0.8545454545454545,0.4068181818181818,14074235748924424360,,,,,,
2023-06-06,7,703.0,70301.0,school05,1,8,1.0,6-10,0.9545454545454546,0.4318181818181818,12224794976938296162,,,,,,
2023-06-05,8,800.0,80005.0,school06,1,8,1.0,6-10,0.7375,0.45,15552063415260955056,,,,,,
2023-06-05,8,800.0,80005.0,school07,1,9,2.0,6-10,0.8375,0.4795454545454545,10587717824934295574,,,,,,
2023-06-07,8,800.0,80005.0,school08,1,9,2.0,6-10,0.8375,0.5,7955043006054014456,,,,,,
2023-06-06,8,800.0,80005.0,school09,1,9,2.0,6-10,0.8545454545454545,0.45,4552576816149695761,,,,,,
2023-06-07,7,703.0,70301.0,school01,1,9,2.0,6-10,1.0,0.5181818181818182,1687235266157764596,,,,,,
2023-06-07,7,703.0,70301.0,school02,1,9,2.0,6-10,1.0,0.4499999999999999,11753335271337950764,,,,,,
2023-06-07,7,703.0,70301.0,school03,1,9,2.0,6-10,1.0,0.5,12669478184606252812,,,,,,
2023-06-06,8,800.0,80005.0,school04,1,10,2.0,6-10,0.8444444444444444,0.5,18276078725333523316,,,,,,
2023-06-05,8,800.0,80005.0,school05,1,10,2.0,6-10,0.8375,0.5,58633346608106970,,,,,,
2023-06-04,8,800.0,80005.0,school06,1,10,1.0,6-10,0.8375,0.5,2391588184054687912,,,,,,
2023-06-04,8,800.0,80005.0,school07,1,10,1.0,6-10,0.8375,0.5,12137926723172174120,,,,,,
2023-06-07,7,703.0,70301.0,school08,1,10,2.0,6-10,1.0,0.5,2408033924612661889,,,,,,
2023-06-07,7,703.0,70301.0,school09,1,10,3.0,6-10,1.0,0.5,14470546833963361068,,,,,,
2023-06-06,7,703.0,70301.0,school01,1,10,3.0,6-10,1.0,0.5136363636363637,16680012126599981583,,,,,,
2023-06-10,7,703.0,70301.0,school02,1,11,4.0,11-14,1.0,0.509090909090909,16029382617525087063,,,,,,
2023-06-10,7,703.0,70301.0,school03,1,11,4.0,11-14,1.0,0.5,12924010180450467104,,,,,,
2023-06-05,8,800.0,80005.0,school04,1,11,1.0,11-14,0.7375,0.425,11669384319557839392,,,,,,
2023-06-06,8,800.0,80005.0,school05,1,11,4.0,11-14,0.9444444444444444,0.5,1482863153507501138,,,,,,
2023-06-07,8,800.0,80005.0,school06,1,11,5.0,11-14,0.9,0.5,6507186545788163221,,,,,,
2023-06-10,7,703.0,70301.0,school07,1,12,5.0,11-14,1.0,0.5045454545454545,1986690858757124414,,,,,,
2023-06-10,7,703.0,70301.0,school08,1,12,5.0,11-14,1.0,0.5045454545454545,4041854150754845404,,,,,,
2023-06-10,7,703.0,70301.0,school09,1,12,5.0,11-14,1.0,0.5,13541708514263728264,,,,,,
2023-06-07,7,703.0,70301.0,school01,1,12,5.0,11-14,1.0,0.5,8400830905876445250,,,,,,
2023-06-06,8,800.0,80005.0,school02,1,12,5.0,11-14,1.0,0.5,14163756952622255774,,,,,,
2023-06-07,8,800.0,80005.0,school03,1,12,5.0,11-14,1.0,0.5,18390830051192398124,,,,,,
2023-06-06,8,800.0,80005.0,school04,1,12,3.0,11-14,0.9,0.5,10769667885395776999,,,,,,
2023-06-06,8,800.0,80005.0,school05,1,12,4.0,11-14,0.8444444444444444,0.5,10294103946237046480,,,,,,
2023-06-06,7,703.0,70301.0,school06,0,7,0.0,6-10,0.8375,0.4068181818181818,15677479546534980755,,,,,,
2023-06-06,7,703.0,70301.0,school07,0,7,0.0,6-10,0.9375,0.3818181818181818,3917435328176052320,,,,,,
2023-06-06,7,703.0,70301.0,school08,0,7,1.0,6-10,0.8444444444444444,0.4068181818181818,9223938923549666601,,,,,,
2023-06-05,8,800.0,80005.0,school09,0,8,1.0,6-10,0.8375,0.3590909090909091,4521049406590364204,,,,,,
2023-06-06,8,800.0,80005.0,school01,0,8,1.0,6-10,0.3125,0.3818181818181818,14597119098572204552,,,,,,
2023-06-05,8,800.0,80005.0,school02,0,8,1.0,6-10,0.675,0.3931818181818182,15466511049322220268,,,,,,
2023-06-06,7,703.0,70301.0,school03,0,8,1.0,6-10,0.9545454545454546,0.5045454545454545,11539504010601086348,,,,,,
2023-06-06,7,703.0,70301.0,school04,0,8,1.0,6-10,0.9444444444444444,0.5045454545454545,1377157453682955589,,,,,,
2023-06-06,7,703.0,70301.0,school05,0,8,1.0,6-10,0.8375,0.4318181818181818,14844469253119225260,,,,,,
2023-06-05,8,800.0,80005.0,school06,0,9,2.0,6-10,0.5416666666666666,0.5,5241103681687792032,,,,,,
2023-06-06,8,800.0,80005.0,school07,0,9,2.0,6-10,0.9375,0.409090909090909,8014256426794606057,,,,,,
2023-06-06,8,800.0,80005.0,school08,0,9,2.0,6-10,0.7285714285714285,0.4545454545454545,17287721017008695113,,,,,,
2023-06-07,7,703.0,70301.0,school09,0,9,2.0,6-10,1.0,0.5045454545454545,13999647336098537573,,,,,,
2023-06-07,7,703.0,70301.0,school01,0,9,2.0,6-10,1.0,0.4545454545454545,17701048800968526368,,,,,,
2023-06-10,7,703.0,70301.0,school02,0,9,2.0,6-10,1.0,0.5045454545454545,17453262407799342525,,,,,,
2023-06-07,7,703.0,70301.0,school03,0,10,3.0,6-10,1.0,0.5,10673448129003689764,,,,,,
2023-06-07,7,703.0,70301.0,school04,0,10,3.0,6-10,1.0,0.5,13707613954500391606,,,,,,
2023-06-07,7,703.0,70301.0,school05,0,10,2.0,6-10,1.0,0.4590909090909091,1861461813076342560,,,,,,
2023-06-07,7,703.0,70301.0,school06,0,10,2.0,6-10,1.0,0.5,15346102925464090832,,,,,,
2023-06-05,8,800.0,80005.0,school07,0,10,2.0,6-10,0.9545454545454546,0.5,6453137149122407656,,,,,,
2023-06-05,8,800.0,80005.0,school08,0,10,2.0,6-10,0.6375,0.409090909090909,10822781478889685952,,,,,,
2023-06-06,8,800.0,80005.0,school09,0,10,2.0,6-10,0.8375,0.5,13783887069597198183,,,,,,
2023-06-05,8,800.0,80005.0,school01,0,11,3.0,11-14,1.0,0.5,9685883007409035315,,,,,,
2023-06-05,8,800.0,80005.0,school02,0,11,3.0,11-14,1.0,0.5,13577488121659743907,,,,,,
2023-06-07,8,800.0,80005.0,school03,0,11,4.0,11-14,0.9,0.5,11813889438900697563,,,,,,
2023-06-07,8,800.0,80005.0,school04,0,11,4.0,11-14,0.9375,0.4636363636363636,2670094018609294918,,,,,,
2023-06-10,7,703.0,70301.0,school05,0,11,4.0,11-14,1.0,0.509090909090909,13781683364353738283,,,,,,
2023-06-10,7,703.0,70301.0,school06,0,11,4.0,11-14,1.0,0.509090909090909,7305148998401539255,,,,,,
2023-06-07,7,703.0,70301.0,school07,0,11,4.0,11-14,1.0,0.5,18015087863281275151,,,,,,
2023-06-05,8,800.0,80005.0,school08,0,12,4.0,11-14,0.7375,0.5,5180095760625270939,,,,,,
2023-06-06,8,800.0,80005.0,school09,0,12,4.0,11-14,1.0,0.5,2667938787497169905,,,,,,
2023-06-07,8,800.0,80005.0,school01,0,12,4.0,11-14,0.7545454545454545,0.5,7472519155794794277,,,,,,
2023-06-10,7,703.0,70301.0,school02,0,12,5.0,11-14,1.0,0.5,3855311432082893917,,,,,,
2023-06-10,7,703.0,70301.0,school03,0,12,5.0,11-14,1.0,0.5,5434135542959226131,,,,,,
2023-06-10,7,703.0,70301.0,school04,0,12,5.0,11-14,1.0,0.5045454545454545,10257162485123179851,,,,,,
2023-06-11,7,703.0,70301.0,school05,1,7,1.0,6-10,0.775,0.4318181818181818,13191329589892475891,,,,,,
2023-06-07,7,703.0,70301.0,school06,1,7,1.0,6-10,0.775,0.175,6213526799442462878,,,,,,
2023-06-07,7,703.0,70301.0,school07,1,7,1.0,6-10,0.775,0.175,2001910549105243374,,,,,,
2023-06-07,7,703.0,70301.0,school08,1,7,1.0,6-10,0.775,0.175,15383795483683367428,,,,,,
2023-05-21,11,1101.0,110100.0,school09,1,7,0.0,6-10,0.55,0.025,12139764092035971128,,,,,,
2023-05-21,11,1101.0,110100.0,school01,1,7,0.0,6-10,0.2916666666666666,0.025,16597791296728524210,,,,,,
2023-05-21,11,1101.0,110100.0,school02,1,7,0.0,6-10,0.2083333333333333,0.025,8931004857692868922,,,,,,
2023-06-10,7,703.0,70301.0,school03,1,8,2.0,6-10,0.875,0.3818181818181818,10456113519346493221,,,,,,
2023-06-10,7,703.0,70301.0,school04,1,8,2.0,6-10,0.8888888888888888,0.4159090909090909,13053000647723613044,,,,,,
2023-06-07,7,703.0,70301.0,school05,1,8,2.0,6-10,0.775,0.5136363636363637,16938286411825786754,,,,,,
2023-05-22,11,1101.0,110100.0,school06,1,8,1.0,6-10,0.7333333333333334,0.1,8971715496419205423,,,,,,
2023-05-22,11,1101.0,110100.0,school07,1,8,0.0,6-10,0.7857142857142857,0.05,2753700862440826519,,,,,,
2023-05-22,11,1101.0,110100.0,school08,1,8,1.0,6-10,0.9444444444444444,0.4681818181818182,13973395513095251392,,,,,,
2023-05-25,11,1101.0,110100.0,school09,1,9,1.0,6-10,0.8333333333333333,0.4454545454545454,9501558728476753242,,,,,,
2023-05-22,11,1101.0,110100.0,school01,1,9,1.0,6-10,1.0,0.125,8096783818181576922,,,,,,
2023-05-22,11,1101.0,110100.0,school02,1,9,1.0,6-10,1.0,0.125,742832715038667043,,,,,,
2023-06-07,7,703.0,70301.0,school03,1,9,2.0,6-10,0.9444444444444444,0.3818181818181818,14153003025469420652,,,,,,
2023-06-07,7,703.0,70301.0,school04,1,9,2.0,6-10,0.875,0.4727272727272727,13876727201912523780,,,,,,
2023-06-10,7,703.0,70301.0,school05,1,9,2.0,6-10,0.775,0.175,14395270973894633350,,,,,,
2023-06-10,7,703.0,70301.0,school06,1,9,2.0,6-10,0.775,0.175,12805101535746183558,,,,,,
2023-05-22,11,1101.0,110100.0,school07,1,9,1.0,6-10,71.94285714285714,0.125,18070730501723587196,,,,,,
2023-05-21,11,1101.0,110100.0,school08,1,10,1.0,6-10,0.7375,0.4318181818181818,1289359688599233200,,,,,,
2023-05-21,11,1101.0,110100.0,school09,1,10,1.0,6-10,0.9375,0.025,2717143298832025089,,,,,,
2023-05-21,11,1101.0,110100.0,school01,1,10,1.0,6-10,0.8333333333333333,0.3818181818181818,17793338845705715803,,,,,,
2023-06-10,7,703.0,70301.0,school02,1,10,1.0,6-10,0.7571428571428571,0.175,12466456662234684946,,,,,,
2023-06-11,7,703.0,70301.0,school03,1,10,1.0,6-10,0.775,0.175,10739908761454273693,,,,,,
2023-06-10,7,703.0,70301.0,school04,1,10,1.0,6-10,0.775,0.175,15036733445111979271,,,,,,
2023-06-10,7,703.0,70301.0,school05,1,11,2.0,11-14,0.775,0.4318181818181818,13153078677263492776,,,,,,
2023-06-11,7,703.0,70301.0,school06,1,11,2.0,11-14,63.15,0.3818181818181818,2421436561439054138,,,,,,
2023-06-07,7,703.0,70301.0,school07,1,11,2.0,11-14,0.9375,0.4068181818181818,15258587924508690326,,,,,,
2023-05-22,11,1101.0,110100.0,school08,1,11,1.0,11-14,0.875,0.4318181818181818,18424136390768649535,,,,,,
2023-06-11,7,703.0,70301.0,school09,1,12,3.0,11-14,0.875,0.509090909090909,6164207153119206646,,,,,,
2023-06-11,7,703.0,70301.0,school01,1,12,3.0,11-14,0.788888888888889,0.5,3410774871326772317,,,,,,
2023-05-25,11,1101.0,110100.0,school02,1,12,0.0,11-14,0.7571428571428571,0.4068181818181818,5590875432123160576,,,,,,
2023-05-25,11,1101.0,110100.0,school03,1,12,1.0,11-14,0.9285714285714286,0.4318181818181818,16427828285646039664,,,,,,
2023-05-25,11,1101.0,110100.0,school04,1,12,1.0,11-14,0.8333333333333333,0.4318181818181818,4744831623702036151,,,,,,
2023-06-07,7,703.0,70301.0,school05,0,7,1.0,6-10,0.575,0.3568181818181818,5233417600884549557,,,,,,
2023-06-07,7,703.0,70301.0,school06,0,7,1.0,6-10,0.775,0.3818181818181818,1390476796322780825,,,,,,
2023-06-10,7,703.0,70301.0,school07,0,7,1.0,6-10,0.575,0.4068181818181818,5645621276696238766,,,,,,
2023-05-21,11,1101.0,110100.0,school08,0,7,0.0,6-10,0.5795454545454546,0.1,17826606782395874440,,,,,,
2023-05-21,11,1101.0,110100.0,school09,0,7,0.0,6-10,0.6545454545454545,0.1,16602840999218654312,,,,,,
2023-05-21,11,1101.0,110100.0,school01,0,7,0.0,6-10,71.96428571428571,0.075,3961491414532508157,,,,,,
2023-05-22,11,1101.0,110100.0,school02,0,7,1.0,6-10,0.95,0.1,17124641724768460607,,,,,,
2023-06-07,7,703.0,70301.0,school03,0,8,2.0,6-10,0.7571428571428571,0.4068181818181818,16275406829642742804,,,,,,
2023-06-10,7,703.0,70301.0,school04,0,8,2.0,6-10,0.775,0.4068181818181818,3710786122323248916,,,,,,
2023-05-22,11,1101.0,110100.0,school05,0,8,0.0,6-10,0.65,0.3818181818181818,8776968500113156282,,,,,,
2023-05-21,11,1101.0,110100.0,school06,0,8,0.0,6-10,0.775,0.3318181818181818,2182226296736513738,,,,,,
2023-05-21,11,1101.0,110100.0,school07,0,8,0.0,6-10,0.7285714285714285,0.3568181818181818,9090387634608054368,,,,,,
2023-06-07,7,703.0,70301.0,school08,0,9,2.0,6-10,0.775,0.4727272727272727,16710867673936823089,,,,,,
2023-06-10,7,703.0,70301.0,school09,0,9,1.0,6-10,0.775,0.15,3884015703704539694,,,,,,
2023-06-07,7,703.0,70301.0,school01,0,9,1.0,6-10,0.6857142857142857,0.4318181818181818,5947363993063636467,,,,,,
2023-05-22,11,1101.0,110100.0,school02,0,9,0.0,6-10,1.0,0.1,11432934954739586087,,,,,,
2023-05-22,11,1101.0,110100.0,school03,0,9,1.0,6-10,0.7166666666666667,0.3568181818181818,8554339244956873403,,,,,,
2023-05-25,11,1101.0,110100.0,school04,0,10,1.0,6-10,1.0,0.5136363636363637,239425860645516917,,,,,,
2023-05-25,11,1101.0,110100.0,school05,0,10,0.0,6-10,0.9,0.025,66079801489351367,,,,,,
2023-05-25,11,1101.0,110100.0,school06,0,10,0.0,6-10,0.9,0.025,16493364163561621973,,,,,,
2023-06-07,7,703.0,70301.0,school07,0,10,2.0,6-10,0.7375,0.4545454545454545,14103612991957408060,,,,,,
2023-06-11,7,703.0,70301.0,school08,0,10,2.0,6-10,0.775,0.4068181818181818,8260449817337733378,,,,,,
2023-06-11,7,703.0,70301.0,school09,0,10,1.0,6-10,0.775,0.3818181818181818,9725964487945743427,,,,,,
2023-05-25,11,1101.0,110100.0,school01,0,10,1.0,6-10,0.7545454545454545,0.4068181818181818,5713620194023738092,,,,,,
2023-06-11,7,703.0,70301.0,school02,0,11,2.0,11-14,0.575,0.4068181818181818,4497075518778440166,,,,,,
2023-06-10,7,703.0,70301.0,school03,0,11,3.0,11-14,0.8444444444444444,0.5363636363636364,5009913084783322644,,,,,,
2023-06-10,7,703.0,70301.0,school04,0,11,3.0,11-14,0.775,0.5,5821189038407782289,,,,,,
2023-05-22,11,1101.0,110100.0,school05,0,11,1.0,11-14,0.8285714285714285,0.025,14234016460707370738,,,,,,
2023-05-21,11,1101.0,110100.0,school06,0,11,1.0,11-14,1.0,0.5136363636363637,6590188525504986168,,,,,,
2023-05-21,11,1101.0,110100.0,school07,0,11,1.0,11-14,56.24444444444444,0.3818181818181818,14067176957871280964,,,,,,
2023-06-11,7,703.0,70301.0,school08,0,12,3.0,11-14,0.675,0.3909090909090909,8556051984237070038,,,,,,
2023-06-11,7,703.0,70301.0,school09,0,12,3.0,11-14,0.675,0.3909090909090909,726660018450687866,,,,,,
2023-06-10,7,703.0,70301.0,school01,0,12,3.0,11-14,0.775,0.4863636363636364,2492188159582120259,,,,,,
2023-06-11,7,703.0,70301.0,school02,0,12,3.0,11-14,0.775,0.5136363636363637,4329946923440581716,,,,,,
2023-05-25,11,1101.0,110100.0,school03,0,12,3.0,11-14,1.0,0.5045454545454545,4258974258801743079,,,,,,
2023-05-25,11,1101.0,110100.0,school04,0,12,0.0,11-14,1.0,0.1,4820669828808412767,,,,,,
2023-05-25,11,1101.0,110100.0,school05,0,12,3.0,11-14,1.0,0.5227272727272727,6967074968903882507,,,,,,
2023-05-30,7,703.0,70301.0,school06,1,7,0.0,6-10,1.0,0.4318181818181818,4177622978490637056,,,,,,
2023-05-30,7,703.0,70301.0,school07,1,7,0.0,6-10,1.0,0.4318181818181818,2188154590426088245,,,,,,
2023-05-30,7,703.0,70301.0,school08,1,7,1.0,6-10,0.9444444444444444,0.4318181818181818,1444938704503758265,,,,,,
2023-05-30,7,703.0,70301.0,school09,1,8,1.0,6-10,0.9444444444444444,0.5272727272727273,17043137567032865129,,,,,,
2023-05-30,7,703.0,70301.0,school01,1,8,1.0,6-10,0.9444444444444444,0.5272727272727273,3730771937010757963,,,,,,
2023-05-30,7,703.0,70301.0,school02,1,8,1.0,6-10,0.9444444444444444,0.5272727272727273,11247550282753744257,,,,,,
2023-05-30,7,703.0,70301.0,school03,1,8,1.0,6-10,1.0,0.5,11323086085903406044,,,,,,
2023-05-30,7,703.0,70301.0,school04,1,8,1.0,6-10,1.0,0.509090909090909,12425639479414640909,,,,,,
2023-05-31,7,703.0,70301.0,school05,1,9,2.0,6-10,1.0,0.509090909090909,3954173123016376320,,,,,,
2023-05-31,7,703.0,70301.0,school06,1,9,2.0,6-10,1.0,0.509090909090909,5429441283216740024,,,,,,
2023-05-31,7,703.0,70301.0,school07,1,9,2.0,6-10,1.0,0.5136363636363637,6970437997333097870,,,,,,
2023-05-31,7,703.0,70301.0,school08,1,10,3.0,6-10,1.0,0.4636363636363636,15172104608086272853,,,,,,
2023-05-31,7,703.0,70301.0,school09,1,10,2.0,6-10,1.0,0.5,15073039737448169760,,,,,,
2023-05-31,7,703.0,70301.0,school01,1,10,2.0,6-10,1.0,0.5,12483674341212742634,,,,,,
2023-06-03,7,703.0,70301.0,school02,1,11,3.0,11-14,1.0,0.5227272727272727,16145048338987824328,,,,,,
2023-05-31,7,703.0,70301.0,school03,1,11,3.0,11-14,1.0,0.5227272727272727,4643573841421676268,,,,,,
2023-06-03,7,703.0,70301.0,school04,1,11,3.0,11-14,1.0,0.5,2876048458015092486,,,,,,
2023-06-03,7,703.0,70301.0,school05,1,11,3.0,11-14,1.0,0.509090909090909,4873735534483645514,,,,,,
2023-06-03,7,703.0,70301.0,school06,1,12,3.0,11-14,1.0,0.5045454545454545,5146806109531169455,,,,,,
2023-06-03,7,703.0,70301.0,school07,1,12,3.0,11-14,1.0,0.5136363636363637,14567486094105396024,,,,,,
2023-06-03,7,703.0,70301.0,school08,1,12,3.0,11-14,1.0,0.5,6313560940049765523,,,,,,
2023-05-30,7,703.0,70301.0,school09,0,7,1.0,6-10,1.0,0.4681818181818181,2519353592053420108,,,,,,
2023-05-30,7,703.0,70301.0,school01,0,7,1.0,6-10,1.0,0.4909090909090909,5273249353057082963,,,,,,
2023-05-30,7,703.0,70301.0,school02,0,7,0.0,6-10,0.8194444444444444,0.3818181818181818,1717745219299226590,,,,,,
2023-05-30,7,703.0,70301.0,school03,0,8,1.0,6-10,0.95,0.3772727272727273,1152341682684692891,,,,,,
2023-05-30,7,703.0,70301.0,school04,0,8,1.0,6-10,1.0,0.5409090909090909,14508864940174235663,,,,,,
2023-05-30,7,703.0,70301.0,school05,0,8,1.0,6-10,1.0,0.3818181818181818,3281796600240893244,,,,,,
2023-05-31,7,703.0,70301.0,school06,0,9,2.0,6-10,1.0,0.4863636363636364,6183601059781587963,,,,,,
2023-05-31,7,703.0,70301.0,school07,0,9,2.0,6-10,1.0,0.5136363636363637,12831815050947068346,,,,,,
2023-05-31,7,703.0,70301.0,school08,0,9,2.0,6-10,0.9444444444444444,0.5,2188854837091968292,,,,,,
2023-05-31,7,703.0,70301.0,school09,0,10,2.0,6-10,1.0,0.509090909090909,14802813308222922337,,,,,,
2023-05-31,7,703.0,70301.0,school01,0,10,3.0,6-10,1.0,0.5,8437128685987464431,,,,,,
2023-05-31,7,703.0,70301.0,school02,0,10,3.0,6-10,1.0,0.5,8526736760653628601,,,,,,
2023-05-31,7,703.0,70301.0,school03,0,10,2.0,6-10,0.9444444444444444,0.5045454545454546,6447640278429615050,,,,,,
2023-06-03,7,703.0,70301.0,school04,0,11,3.0,11-14,1.0,0.5,12734665040764725978,,,,,,
2023-06-03,7,703.0,70301.0,school05,0,11,3.0,11-14,1.0,0.509090909090909,13194802793463174664,,,,,,
2023-06-03,7,703.0,70301.0,school06,0,11,3.0,11-14,1.0,0.475,11622702305631579890,,,,,,
2023-06-03,7,703.0,70301.0,school07,0,12,3.0,11-14,1.0,0.5272727272727273,11783078712601304449,,,,,,
2023-06-03,7,703.0,70301.0,school08,0,12,3.0,11-14,0.9444444444444444,0.5181818181818182,8318244422394872229,,,,,,
2023-06-07,7,703.0,70301.0,school09,1,7,1.0,6-10,0.9,0.4863636363636364,16144656682317686435,,,,,,
2023-06-07,7,703.0,70301.0,school01,1,7,1.0,6-10,0.6666666666666666,0.4409090909090909,4527364757865780778,,,,,,
2023-06-07,7,703.0,70301.0,school02,1,7,1.0,6-10,0.6212121212121212,0.4363636363636364,7727484242181406320,,,,,,
2023-06-07,7,703.0,70301.0,school03,1,8,1.0,6-10,0.8333333333333333,0.4318181818181818,11779662720985590084,,,,,,
2023-06-07,7,703.0,70301.0,school04,1,8,1.0,6-10,0.9090909090909092,0.4318181818181818,6966767186384008401,,,,,,
2023-06-07,7,703.0,70301.0,school05,1,8,1.0,6-10,1.0,0.4318181818181818,2464377827034286814,,,,,,
2023-06-10,7,703.0,70301.0,school06,1,9,2.0,6-10,0.5,0.5272727272727273,12425819650494541256,,,,,,
2023-06-07,7,703.0,70301.0,school07,1,9,2.0,6-10,1.0,0.5272727272727273,3081014495375715379,,,,,,
2023-06-07,7,703.0,70301.0,school08,1,9,2.0,6-10,1.0,0.5272727272727273,14705638279270113574,,,,,,
2023-06-10,7,703.0,70301.0,school09,1,9,2.0,6-10,0.9,0.5318181818181817,11585261416905073818,,,,,,
2023-06-10,7,703.0,70301.0,school01,1,10,3.0,6-10,0.8,0.5,2423712455300873048,,,,,,
2023-06-10,7,703.0,70301.0,school02,1,10,3.0,6-10,1.0,0.5,118206109493078930,,,,,,
2023-06-10,7,703.0,70301.0,school03,1,10,3.0,6-10,1.0,0.5045454545454545,14069119423031602735,,,,,,
2023-06-11,7,703.0,70301.0,school04,1,11,5.0,11-14,0.8,0.5,18291380236111639405,,,,,,
2023-06-11,7,703.0,70301.0,school05,1,11,5.0,11-14,1.0,0.5045454545454545,840223516314183441,,,,,,
2023-06-11,7,703.0,70301.0,school06,1,11,5.0,11-14,1.0,0.5,15986686291943834011,,,,,,
2023-06-11,7,703.0,70301.0,school07,1,12,5.0,11-14,0.8,0.5,18082545986197011202,,,,,,
2023-06-11,7,703.0,70301.0,school08,1,12,5.0,11-14,1.0,0.5,2723288314775817902,,,,,,
2023-06-06,7,703.0,70301.0,school09,0,7,1.0,6-10,0.5952380952380952,0.4318181818181818,16895101631965127110,,,,,,
2023-06-06,7,703.0,70301.0,school01,0,7,1.0,6-10,0.5952380952380952,0.4318181818181818,14166624509596417012,,,,,,
2023-06-07,7,703.0,70301.0,school02,0,7,1.0,6-10,0.9,0.5181818181818182,10355801619131502869,,,,,,
2023-06-07,7,703.0,70301.0,school03,0,7,1.0,6-10,0.5,0.5,924682062210660317,,,,,,
2023-06-07,7,703.0,70301.0,school04,0,8,1.0,6-10,0.8,0.5272727272727273,3097214790829549487,,,,,,
